AL135784.4	23	130366165	130366257
7SK	12	10128052	10128352
D87024.1	22	21528720	21528813
SNORA72	1	222433966	222434092
Y_RNA	7	76508900	76509001
AC012621.8	16	19516041	19516122
hsa-mir-612	11	64968505	64968604
U6	12	47572180	47572278
5S_rRNA	16	67333885	67333993
Y_RNA	14	34472401	34472500
Y_RNA	15	46405047	46405160
AC078794.13	3	124128533	124128658
5S_rRNA	1	161745898	161746007
SRP_euk_arch	14	102118980	102119267
SNORD116	13	39329272	39329364
U6	6	82976774	82976872
U6	16	21561116	21561222
hsa-mir-548o	7	101833194	101833307
AL358976.11	9	991863	991963
RP11-291J9.2	9	31495944	31496613
AL158835.11-1	10	127345434	127346509
SRP_euk_arch	15	73347793	73348058
KRT18P1	6	29044886	29046216
5S_rRNA	11	18244516	18244633
SRP_euk_arch	15	73864505	73864781
Y_RNA	16	67065957	67066068
Y_RNA	11	93092417	93092529
AL353733.14-2	9	9415461	9415558
hsa-mir-770	14	100388480	100388577
U1	2	231706420	231706588
SNORD115	15	23025207	23025288
SRP_euk_arch	14	77083664	77083965
U6	1	152534589	152534701
AC092675.2	2	98279833	98279920
AC114798.5	4	183984375	183984512
U6	13	35739305	35739411
SRP_euk_arch	17	16035871	16036191
AC073588.3	10	117864920	117865007
hsa-mir-585	5	168623183	168623276
SRP_euk_arch	8	81279396	81279688
AL162511.5-2	14	35735437	35735525
U6	2	158550546	158550652
U6	3	197552877	197552983
hsa-mir-588	6	126847470	126847552
U6	20	14951498	14951604
U3	23	69982656	69982870
U6	4	45176804	45176910
D87023.1-3	22	21571798	21571839
D87023.1-2	22	21567555	21567874
AP004609.1-1	11	118209718	118210487
5S_rRNA	3	152388576	152388700
U6	17	72260589	72260692
SRP_euk_arch	19	16882303	16882594
SRP_euk_arch	19	16511499	16511795
hsa-mir-1307	10	105144000	105144148
U3	17	19031922	19032137
AL122015.17	11	33332587	33332667
5S_rRNA	5	138375917	138376029
U6	2	94876005	94876111
U1	23	132200349	132200510
U6	11	79916652	79916758
hsa-mir-296	20	56826065	56826144
U6	3	120543371	120543477
AC008555.5-2	19	40013994	40014081
Y_RNA	16	45904439	45904533
AL139320.18	13	45204218	45204464
Y_RNA	19	11380448	11380556
7SK	22	41290966	41291280
AC006452.5-4	7	139926556	139926618
hsa-mir-203	14	103653495	103653604
SNORA51	7	37425756	37425895
hsa-mir-1262	1	68421789	68421881
AC073585.8-1	10	124633285	124638116
U6	17	25639215	25639321
hsa-mir-29a	7	130212046	130212109
SRP_euk_arch	11	66236768	66237056
hsa-mir-549	15	78921374	78921469
U6	1	199169096	199169198
AC118562.3	4	134848831	134848940
Y_RNA	5	132308933	132309045
5S_rRNA	13	105605718	105605840
AC026748.7-1	5	1372167	1372584
D87023.1-1	22	21565961	21566002
AL606970.12	6	168430436	168432837
AC073629.2	7	16215095	16215415
IGLV3-1	22	21553092	21553572
IGLV4-3	22	21543718	21544214
U5	5	138811495	138811605
SNORD115	15	23032325	23032406
Y_RNA	20	23386221	23386322
U6	20	29632553	29632656
7SK	11	126781133	126781437
7SK	9	118999218	118999520
Y_RNA	13	94786361	94786456
AC112236.3-3	4	140831581	140831667
U6	21	36360713	36360820
IGL@	22	21495315	21495783
AC069067.17	3	152834828	152834941
Y_RNA	10	126493517	126493621
5S_rRNA	4	191173287	191173404
SCARNA17	22	20074085	20074227
U6	3	179208154	179208261
D87021.1	22	21491622	21492252
SNORD115	15	23066023	23066098
SRP_euk_arch	1	22209730	22210024
AC016597.4-2	16	27580722	27580840
SRP_euk_arch	17	18684656	18684956
IGL@	22	21484279	21484778
U4	6	97204050	97204188
IGL@	22	21465022	21465492
AL731543.9	10	124506200	124547151
IGLV3-12	22	21444326	21445075
hsa-mir-1825	20	30289259	30289311
SRP_euk_arch	19	48856492	48856768
AL441988.11-2	20	28250823	28250961
SNORA40	1	118032766	118032887
AL356131.12	6	62114729	62114841
IGLV2-14	22	21431230	21431700
AL049633.3-1	20	15209430	15209513
U4	23	16803191	16803311
hsa-mir-539	14	100583411	100583488
IGLV3-16	22	21419908	21420408
AF064866.2	21	41055545	41055615
Y_RNA	22	39771447	39771542
IGLV2-18	22	21407108	21407577
Y_RNA	1	32878139	32878240
SNORA48	16	66780691	66780825
hsa-mir-562	2	232745607	232745701
AC117444.6-4	3	97867728	97867813
AL121902.13	20	51062613	51062693
U3	17	18905950	18906165
7SK	2	7198799	7199125
Y_RNA	11	10704026	10704127
SNORA77	15	67404686	67404813
AC026711.6	5	4355889	4355974
AC104637.5	3	164716884	164716969
SNORD35	19	54692789	54692875
Y_RNA	9	113971387	113971498
IGLV3-19	22	21393148	21393640
AL445467.6-1	23	16681407	16681888
AL136992.22	20	14151698	14151915
U6	7	68228193	68228299
SSU_rRNA_5	9	4789675	4790255
Y_RNA	1	115071864	115071968
U3	6	92885862	92886073
U6	10	16289826	16289932
AL117333.26-2	20	13884410	13884503
IGL@	22	21384904	21385692
IGLV3-22	22	21376814	21377304
AC124242.6	8	18164483	18164552
SNORA67	17	7421997	7422133
IGLV2-23	22	21370436	21370906
hsa-mir-1302-2	15	100318185	100318322
U6	21	26484897	26485003
U6	6	88254882	88254989
Y_RNA	16	73055287	73055387
U1	1	7202007	7202171
SRP_euk_arch	16	3624838	3625120
hsa-mir-211	15	29144527	29144636
hsa-mir-1265	10	14518581	14518666
AL121956.21	6	166668043	166669032
U4	3	39986620	39986761
IGLV3-25	22	21359233	21359745
RP11-721G11.1	6	116205090	116207531
5S_rRNA	13	96813227	96813356
SNORD116	15	22902761	22902843
7SK	20	41125380	41125699
U6	6	159267486	159267591
Y_RNA	3	57660540	57660615
AC090602.16	15	22705169	22705912
IGLV3-27	22	21340796	21341278
AC025566.22	3	149366816	149367773
AC117494.3	12	93752123	93753023
Y_RNA	11	75223908	75224016
hsa-mir-889	14	100583991	100584069
SNORA35	23	114267135	114267263
Y_RNA	8	124126138	124126233
AL121819.6	14	58307623	58307717
U6	9	113641929	113642035
Y_RNA	23	116932235	116932336
Y_RNA	7	36343801	36343912
AL021394.10	20	45633086	45633166
AL117333.26-1	20	13918470	13918541
D87014.1	22	21267037	21267526
IGLV2-33	22	21260684	21261159
MAGEL2	15	21440233	21441823
RP11-291J9.1	9	31495278	31495941
AC092957.6	3	148477245	148477729
RP1-20N4.1	6	71841988	71842799
AC100756.4-1	15	21159936	21160094
AC100757.2-1	15	20995124	20995282
AL138963.20-1	13	44808452	44808581
RP3-508D13.1	6	80093004	80093643
RP11-163G10.4	1	42809214	42809621
AC073909.25-1	23	16467181	16467474
IGLV1-36	22	21116336	21116803
IGLV5-37	22	21111881	21112371
IGL@	22	21094149	21094614
AC091565.10-2	15	20815216	20815383
IGLV7-43	22	21079390	21079827
IGL@	22	21065249	21065716
AF064861.5	21	39644689	39644906
IGLV5-45	22	21060383	21060874
AC090355.9-1	18	41823677	41823909
IGLV7-46	22	21054016	21054455
AC005550.6	7	15707585	15707902
D87016.2-3	22	21042143	21042610
D87016.2-2	22	21037289	21037781
D87016.2-1	22	21027576	21028086
AL356107.21	13	44100705	44100809
D87018.1-2	22	21011709	21012174
D87018.1-1	22	21006864	21007325
IGLV5-52	22	21003021	21003581
RP5-857K21.9	1	554305	554676
IGLV10-54	22	20899197	20899661
IGLV11-55	22	20886069	20886555
IGLV6-57	22	20880199	20880676
IGLV4-60	22	20846591	20847074
IGLV8-61	22	20783171	20783622
AL512506.8-1	13	43440560	43443335
IGLV4-69	22	20715392	20715870
AL109837.22	20	11537083	11537698
AL050322.13	20	10984355	10984493
OR2H4P	6	29290992	29291935
AL109659.20	1	48402879	48405666
AC116351.2-1	5	1044214	1044386
AL356311.6	6	152168214	152168692
AP000555.1-1	22	20540545	20540832
RP11-12D24.8	9	5302026	5302269
AL023913.6-1	20	10277805	10278276
RP11-357P24.2	6	129291837	129292827
AC021735.8	18	38104552	38104641
AP000553.1-1	22	20407190	20407451
AC023049.14	3	139303043	139304308
AC011597.27	3	138100599	138101608
AL645924.13-1	4	2476643	2477177
AL158068.18-1	4	2287722	2288030
AL138703.10	13	41841395	41841793
AC011497.6	19	47681065	47681706
AC004522.3-1	7	99416325	99423082
AC116165.7-1	15	20258301	20258459
AC010760.8	15	19915066	19915749
RP11-477E3.2	6	79834128	79834574
AC036125.7-1	18	34850059	34850306
AC126335.16-2	15	19620671	19621307
AC126335.16-1	15	19572831	19573126
AL109754.13	20	9954565	9954816
AC010207.18-1	3	135639132	135639619
RP11-235G24.2	6	161246792	161254660
AC068446.22-2	15	19269079	19270174
AC010442.7-1	5	456846	457661
AC068446.22-1	15	19189937	19190785
AC131280.9-1	15	19036299	19036457
MYH16	7	98708860	98733543
AC092569.2	2	30822814	30823071
AC010240.2	5	132306523	132308641
RP11-223J15.2	1	23869371	23876985
U6	1	240253874	240253979
hsa-mir-548g	4	148485231	148485319
SNORD83	6	31612130	31612205
7SK	15	95186303	95186630
AC009898.6-1	8	14210897	14211554
AC087386.7-2	15	18609410	18610046
AC087386.7-1	15	18561000	18561296
AL590627.25-1	9	139790812	139803508
AL132868.24	4	1931566	1931911
AL163544.24-1	13	41279813	41280080
AL110502.1-1	1	41336897	41337392
AC022296.34-1	3	134692336	134693097
AC004967.3-1	7	97433838	97439561
RPSAP2	6	28807773	28808660
AL157375.6-1	7	94301166	94301689
TMPOP1	6	30542208	30543750
AC009113.8-1	16	87826786	87828005
AL136419.3-1	14	23490309	23490531
AL160237.4-1	14	23330971	23331182
AC104700.4-1	7	94205902	94206661
RP1-278E11.3	6	40034131	40034550
RPL7P12	2	38312214	38312960
AC011445.6	19	44437396	44437749
AC002524.1	23	14172246	14173465
AC123777.4	8	12614445	12614516
AC008620.12-2	5	180473683	180474864
AC107918.5-3	8	11830789	11830860
AC107918.5-2	8	11808210	11808280
AC008620.12-1	5	180458746	180460265
RP11-513D4.2	1	240595114	240595747
AC110080.2-1	2	89310718	89315495
IGKV2-18	2	89209304	89210080
AC096767.3-1	2	88995711	88996309
AC025569.37-1	12	69127668	69128933
AL731858.10-1	13	40912081	40912746
AL590665.9-1	13	40826694	40826795
AL354702.7	1	38947186	38949151
AP001425.1	21	38481426	38481526
AC005215.1	5	141926449	141926825
RP11-160A9.2	6	71501096	71501387
IGKV3-25	2	89273103	89273355
RP3-355L5.3	6	105852717	105853463
AP001486.5	11	102421240	102421651
AL135999.4-2	14	23096871	23096940
AL031655.8-1	20	8496292	8496381
RP11-342M1.7	1	43124855	43127025
RP11-140C18.2	9	5183339	5183558
AL135999.4-1	14	23081615	23082093
AL132855.4	14	23056786	23056935
RP11-492M19.1	1	26718432	26719328
AC133644.3-1	2	87646457	87647697
AC018695.6	16	84406980	84407643
AC105448.5-1	4	1840585	1840862
AF186996.5-3	3	126946642	126949420
AC016582.9	19	42985486	42986508
AC078889.20-1	12	64955980	64956690
RP11-551A13.1	6	78262555	78263107
AL354696.11-3	13	40652119	40652223
AL354696.11-2	13	40594017	40594307
AC140125.3	5	177196026	177197292
RP3-416J7.1	6	112607	115631
RP13-371D18.2	6	70471900	70472773
RP5-886K2.1	1	23904878	23906011
AC013290.4	18	30408011	30408458
AC016773.8-1	4	1712643	1713139
AP000557.2-1	22	20239431	20239628
AL590064.9	13	40335730	40336042
SNORA57	10	27117952	27118092
hsa-mir-1305	4	183327440	183327525
SRP_euk_arch	2	82047714	82048007
5S_rRNA	14	77713899	77714017
AC013268.5-3	2	110241598	110241690
U6	1	203830792	203830898
AP000807.4-3	11	68030127	68030210
7SK	5	143895117	143895426
U6	17	33341875	33341981
Y_RNA	19	6523967	6524068
Y_RNA	4	97606312	97606408
AC004969.1	7	89638591	89638674
SNORA53	12	97517544	97517792
Y_RNA	7	101764001	101764102
RP11-572H4.2	9	31243899	31244775
AC092296.2-1	19	41604279	41605529
AC020647.9	12	60559366	60560820
AF131216.1-1	8	11274314	11274551
AC064847.3	2	25886298	25887029
RP11-572H4.1	9	31155616	31156978
AC139491.2	5	175365763	175366995
AC119619.5-1	23	12542110	12542237
BZW1L1	3	117847282	117847942
AF131215.1	8	11038170	11038258
hsa-mir-363	23	133131074	133131148
hsa-mir-877	6	30660088	30660173
AC090079.6	17	48969873	48969964
hsa-mir-191	3	49033055	49033146
7SK	20	44921379	44921688
AP000552.1-2	22	20063789	20063986
AL158194.16	13	38919253	38919353
AL354809.12	13	38641766	38642087
AL031653.5-1	20	7562218	7562497
AC034199.6-1	5	169632246	169644621
AL118505.17	20	6015982	6016179
AC034111.6	8	9976733	9976803
AC114494.2-1	1	31733019	31733954
AL356320.8	1	31340421	31340962
FAM149B2	15	95101533	95102821
AC055869.13-3	8	9826641	9826742
AC055869.13-2	8	9771615	9771684
AC055869.13-1	8	9761829	9761930
WASF5P	6	31363266	31364720
IGKV2-36	2	89376105	89376327
AC068781.19	3	111117513	111118477
AP000805.4	11	91870958	91871229
AC091167.19-1	15	88628632	88629815
AL049829.4	14	22798514	22798615
RP11-39K24.7	9	5100913	5102842
RP11-460I13.6	1	28189234	28189622
RP11-39K24.15	9	5099496	5100762
AC087579.17	8	8953483	8953550
AC008677.5-1	5	157290804	157291128
PMS2L11	7	76469431	76483049
AC004980.5-1	7	76016614	76018755
AC087269.5	8	8597319	8598197
AC130365.5-2	8	7814326	7814415
AC067805.9	15	87303997	87305288
AP000692.1	21	36589336	36589873
AL356390.24-1	1	27179165	27180053
AP000691.1	21	36552600	36552699
AC074043.12	3	108306448	108307782
CoTC_ribozyme	11	5202254	5202445
AL132780.5-2	14	22496940	22497001
U6	4	140458982	140459090
U6	4	120574608	120574711
U6	1	27892834	27892933
hsa-mir-1283-1	19	58883547	58883633
7SK	4	86240673	86241000
Y_RNA	17	27814505	27814613
SNORD38	1	45016649	45016717
Y_RNA	4	57379141	57379237
SRP_euk_arch	1	230425235	230425513
hsa-mir-1302-4	2	207842244	207842393
hsa-mir-548b	6	119431911	119432007
AC013402.9-2	2	104551707	104551810
U3	1	162159531	162159733
SRP_euk_arch	20	39352336	39352631
AP000428.3-2	8	108335811	108335902
7SK	10	6231592	6231909
SNORA1	16	24252237	24252369
AL158150.14	9	18824835	18824925
AC135983.4-7	15	30525208	30525290
U4	7	140398518	140398679
Y_RNA	2	183595832	183595944
U1	1	16939598	16939761
AC002470.17-1	22	19630933	19631002
RP11-183G22.2	1	50637084	50638032
AP002370.5-2	11	83203363	83204136
AP002370.5-1	11	83178661	83180269
AC084121.13-9	8	7668733	7669005
AC084121.13-8	8	7661077	7661349
AC084121.13-7	8	7653428	7653700
AC011825.13-2	18	27928465	27928565
AC084121.13-6	8	7645780	7646052
AC084121.13-5	8	7638132	7638404
AC084121.13-4	8	7630485	7630757
AC084121.13-3	8	7622837	7623109
RP11-433K2.1	1	245466793	245467882
AC084121.13-2	8	7615189	7615461
RP11-39K24.8	9	5097937	5099290
AC084121.13-1	8	7607567	7607839
AC134684.5-6	8	7430060	7430494
AC134684.5-5	8	7422415	7422849
AC134684.5-4	8	7414766	7415200
AC134684.5-3	8	7407120	7407554
AC134684.5-2	8	7399470	7399904
AC134684.5-1	8	7391815	7392249
RP11-567G24.1	1	238372593	238375312
AC013489.17-1	15	86846159	86853963
AC011825.13-1	18	27909848	27910233
AL133244.1	2	33134904	33141684
RP5-882O7.3	1	45196816	45197654
IGKV1-22	2	89251374	89251811
AL158826.23-1	9	135174413	135175125
AP000689.1-2	21	36426618	36427200
AP000689.1-1	21	36424539	36426078
RP11-767N6.3	1	45884075	45884456
AC130360.4-1	8	7237354	7237443
DEFB109P1	8	7157778	7164883
AF228730.8-3	8	7114272	7114544
AL162417.23-1	9	134947760	134950256
AF228730.8-2	8	7106650	7106922
AF228730.8-1	8	7099027	7099299
OR7E125P	8	7091658	7093284
AF238378.5-1	8	6913533	6913604
RP11-367G6.2	6	25131499	25132667
RP11-361F19.1	6	69364817	69365006
AC092155.1	2	62613222	62613698
AL158040.14-1	10	93868392	93868901
AL157400.8	10	91442390	91447665
RP11-39K24.13	9	5090236	5091009
hsa-mir-328	16	65793725	65793799
SRP_euk_arch	6	5863792	5864076
Y_RNA	13	69275073	69275174
AC017100.4-1	18	27503261	27503343
RP11-238O13.1	1	36480086	36480344
AF233439.5	8	6679725	6680289
MCCD1P2	6	30070193	30071070
RP11-1A24.2	6	146534221	146534676
RP11-474L11.3	6	76352556	76352934
AL121755.23	20	5221034	5221477
RP13-371D18.3	6	70512484	70513464
AP000688.1-1	21	36310247	36310714
AF020802.2-4	21	36185275	36185340
AF020802.2-2	21	36185029	36185094
AF020802.2-3	21	36185199	36185268
AC013470.8	7	12512158	12513629
AF020802.2-1	21	36184964	36185025
Y_RNA	5	99385407	99385509
U6	15	38609061	38609164
GPR155	2	175004621	175060068
ZNF534	19	57592933	57647004
EIF4A2	3	187984055	187990377
FOXO3	6	108987719	109112664
HMBS	11	118460797	118469469
MMP17	12	130878891	130902269
ULK1	12	130945232	130973649
GRB2	17	70825752	70913385
Z95118.1	6	109179552	109197014
WIPF1	2	175132549	175255873
AC010332.7-2	19	57648678	57653219
ARMC2	6	109276312	109402045
LASS2	1	149204273	149214064
H2AFX	11	118469799	118471369
RFC4	3	187990378	188006984
ZNF578	19	57648641	57711943
DPAGT1	11	118472424	118484251
ZNF808	19	57722717	57759529
PUS1	12	130979742	130994355
SESN1	6	109414340	109521970
KIAA0195	17	70964317	71007758
ZNF701	19	57765340	57779861
AC016577.4	5	156017451	156020024
RP11-486M3.2	6	154912343	154913068
RP11-491H9.2	6	45173734	45174975
AC019176.4-1	8	4987341	4987637
AC022910.9-1	8	3545422	3545501
AC106728.6-1	3	99983855	99984725
AC074008.5	2	73450655	73451528
RP11-474L11.2	6	76266141	76266572
AL356115.9	10	86310179	86310999
AL121924.13-1	20	5042643	5042729
AL050331.11-1	6	116686349	116686971
ZSCAN12L1	6	28168305	28168598
AC007731.16-2	22	19166222	19166500
AC073488.23	23	9374480	9374554
AC003684.1-2	23	9330135	9330504
AC003684.1-1	23	9329857	9329993
AC003685.1	23	8784714	8785067
AL365214.16-1	6	112789470	112790384
AC010878.3	2	37897562	37898608
RP1-38C16.3	6	135999043	135999544
IGKV2D-14	2	89797943	89798721
RP11-415D17.1	6	76231559	76232006
AC022394.7-1	10	85831162	85831733
RP11-69I22.2	6	65397819	65398296
RP11-307F22.2	6	65499813	65500451
AC023490.5-1	22	18845452	18845649
SRP_euk_arch	10	63779774	63780054
U6	19	58848751	58848857
5S_rRNA	1	226848410	226848528
SNORA9	7	44991502	44991634
AC138710.5-4	17	21421677	21421764
hsa-mir-586	6	45273389	45273485
5S_rRNA	5	155205025	155205142
hsa-mir-199b	9	130046821	130046930
U4	1	66332696	66332817
U6	13	72178156	72178262
U6	14	101339317	101339421
5S_rRNA	10	95052937	95053036
Y_RNA	16	65141861	65141971
U6	3	181781539	181781645
SRP_euk_arch	3	197611179	197611474
RP1-83M4.2	6	144563277	144563795
AL512662.8-1	10	81641576	81642774
AC097635.2	3	19956765	19959806
AP000313.1-2	21	34213291	34213511
AP000313.1-1	21	34212885	34212967
CTSLL6	10	81620111	81624732
AC009945.4	7	10482733	10483030
AC006547.9-1	22	18496305	18496413
AC025212.5	18	26818070	26818175
AL157694.7	13	35537747	35537818
RP1-308E4.1	1	28652618	28653031
RP4-665N4.5	1	36318508	36319510
RPE	1	27939052	27939727
RP1-244F1.1	6	104580108	104581331
AC021078.5-1	5	148905139	148905500
AC108475.5	4	161867	162336
AC126281.3	4	191238151	191240721
AC119041.6-3	23	5098763	5098831
AC119041.6-2	23	5098694	5098760
AC119041.6-1	23	5097481	5097548
RP11-534P19.1	6	165450674	165450902
AC073493.27-3	23	3987766	3987834
AC073493.27-2	23	3987707	3987764
AC073493.27-1	23	3987629	3987693
AC007685.2-1	23	3645154	3645641
AC090206.7	18	22433368	22434304
AC018463.4	2	11365602	11366518
AL133396.2	20	4558506	4558865
AL138717.6	6	90129129	90129537
AC121320.7	18	22133147	22133217
BX248123.5	10	81012054	81014582
AC115540.3	4	188904303	188906320
AC105339.9	15	81191706	81368906
RP11-554D15.2	6	75376885	75377151
AC112653.5	23	2986263	2986543
AC007389.7-1	2	65747107	65748377
GTF2IRD2P	7	72294838	72332082
AL137798.8-1	1	16843841	16849428
AC055716.24	12	51412118	51412916
AL139274.17	6	87888130	87889030
AL157777.5	6	87736879	87737629
RP11-472M19.3	6	56843948	56844502
RP11-65C6.1	6	141124359	141125089
AC016734.7-1	2	63724057	63724630
AL135903.12	6	86193860	86194400
AL121675.36-1	20	4071864	4072123
AL356414.11	20	3988282	3988760
AC012046.11-1	10	76084881	76085893
AC090363.16-1	18	21652196	21652494
AL137010.4	6	85196018	85197238
AC073082.3	2	48713503	48713996
CROCCL2	1	16666518	16691691
AC096590.4	4	181731611	181732174
RP11-239L20.4	6	26974469	26975355
RP11-191A15.1	6	25260753	25261725
AC108064.3	4	173537754	173538213
AC104961.7	18	20850396	20851166
IGKV2-14	2	89158621	89159395
RP11-331O9.6	6	154031417	154031686
AC078864.20	12	50787383	50788293
RP3-495O10.1	6	163704232	163704485
TRA@	14	22086287	22089447
AC023983.11	18	20122880	20122956
AE000662.1-45	14	22083822	22083882
AC090772.9-1	18	20013003	20013253
AE000662.1-44	14	22082857	22082920
AE000662.1-43	14	22081962	22082023
RP11-547P4.1	1	236337659	236338490
AE000662.1-42	14	22080982	22081044
AE000662.1-41	14	22079030	22079089
RP11-193H5.5	1	236177926	236179066
AE000662.1-40	14	22077856	22077917
RP5-857K21.11	1	559619	560165
AE000662.1-39	14	22076407	22076465
AE000662.1-38	14	22074932	22074991
AL121653.4	2	32280173	32282572
AE000662.1-37	14	22074342	22074402
AE000662.1-36	14	22072285	22072348
AE000662.1-35	14	22071292	22071351
AE000662.1-34	14	22070729	22070788
AL354710.17-1	9	127065682	127066199
RP11-182B22.4	1	235211262	235211631
AE000662.1-33	14	22069866	22069928
AE000662.1-32	14	22069118	22069169
AE000662.1-31	14	22068420	22068481
AE000662.1-30	14	22067327	22067386
AE000662.1-29	14	22065652	22065714
AE000662.1-28	14	22064460	22064525
RP11-136B18.1	1	236498417	236498518
AE000662.1-27	14	22064073	22064132
AE000662.1-26	14	22063136	22063192
AE000662.1-25	14	22062413	22062467
RP11-362H12.1	1	237006972	237009123
AE000662.1-24	14	22060856	22060918
AE000662.1-23	14	22059234	22059296
AE000662.1-22	14	22058787	22058849
RP11-193H5.4	1	236179137	236179657
AE000662.1-21	14	22057632	22057689
IGKV1D-35	2	89571354	89571624
AE000662.1-20	14	22057264	22057323
RP11-293F5.4	1	21633398	21636638
AE000662.1-19	14	22055091	22055149
AE000662.1-17	14	22052761	22052820
AE000662.1-18	14	22054441	22054506
AE000662.1-16	14	22051674	22051730
AE000662.1-15	14	22049791	22049847
AE000662.1-14	14	22048165	22048230
RP3-406A7.5	6	136782685	136783258
AC096741.3	4	170324000	170324792
AE000662.1-13	14	22047427	22047483
RP11-193H5.3	1	236179659	236181459
AL354712.18	1	13754083	13754781
AE000662.1-12	14	22046491	22046548
AE000662.1-11	14	22045469	22045527
AE000662.1-9	14	22042575	22042637
AE000662.1-10	14	22043936	22043995
AE000662.1-8	14	22041055	22041116
RPL9P16	4	169913542	169914112
AE000662.1-7	14	22040425	22040487
RP11-46B11.2	6	80044541	80044863
AE000662.1-6	14	22038512	22038572
AE000662.1-5	14	22036482	22036543
AE000662.1-4	14	22035712	22035777
AE000662.1-3	14	22034736	22034789
AE000662.1-2	14	22033646	22033708
AE000662.1-1	14	22032751	22032816
AE000661.1-26	14	22032229	22032291
AE000661.1-25	14	22031678	22031734
XXbac-BPG55C20.3	6	58371694	58374340
AE000661.1-24	14	22029319	22029381
AE000661.1-23	14	22028316	22028371
AE000661.1-22	14	22027421	22027480
AC092580.2	2	7793227	7793365
AE000661.1-21	14	22025056	22025124
AC009156.10	16	59506891	59647107
XXbac-BPG34I8.2	6	27598834	27600097
AE000661.1-20	14	22021833	22021898
RP11-448N11.1	6	63228804	63229367
AC005488.2-1	7	72078150	72081173
AE000661.1-19	14	22021116	22021175
AE000661.1-18	14	22018350	22018411
AE000661.1-17	14	22017701	22017763
AE000661.1-16	14	22016536	22016598
AE000661.1-15	14	22015383	22015435
AE000661.1-14	14	22014146	22014204
AE000661.1-13	14	22007873	22008446
TRA@	14	22001764	22003154
BX470067.4	1	13480018	13484137
AE000661.1-12	14	21997930	21997988
AE000661.1-11	14	21995521	21995574
AE000661.1-10	14	21994081	21994128
AE000661.1-9	14	21988921	21988971
AE000661.1-8	14	21987945	21987957
AE000661.1-7	14	21977839	21977849
AE000661.1-6	14	21977379	21977386
TRDV2	14	21961377	21961873
AE000661.1-5	14	21858460	21858963
AE000661.1-4	14	21852762	21853191
BX640550.4-1	1	13063043	13067587
AE000661.1-3	14	21841779	21842278
AC068870.17	15	79197031	79197736
AE000661.1-2	14	21818874	21819471
RP11-278J20.2	6	58505956	58507411
AE000661.1-1	14	21809694	21810286
AE000660.1-19	14	21764497	21764989
AE000660.1-18	14	21759632	21760211
AC104440.1	3	66770263	66770656
HIST1H4PS1	6	27882815	27883093
AE000660.1-17	14	21745270	21745865
AE000660.1-16	14	21740317	21741102
AE000660.1-15	14	21706165	21706724
AC011944.12-1	15	77058286	77065323
AC103975.9	15	76910675	76911424
AE000660.1-14	14	21701085	21701606
AE000660.1-13	14	21685886	21686427
AC006480.3-1	7	66389963	66404852
AE000660.1-12	14	21670355	21670834
AC067796.11	18	19543782	19544249
AE000660.1-11	14	21661325	21662083
RP11-34P13.1	1	1873	3533
AE000660.1-10	14	21650216	21650824
AE000660.1-9	14	21643460	21643963
IGKV2D-10	2	89856035	89856733
AE000660.1-8	14	21634167	21634736
AE000660.1-7	14	21624569	21625078
AC073335.5-1	7	66017003	66017349
AE000660.1-6	14	21608793	21609311
AE000660.1-5	14	21590620	21591155
RP11-59D5__B.3	6	64565041	64565883
AE000660.1-4	14	21578749	21579239
AE000660.1-3	14	21545708	21546260
AE000660.1-2	14	21541290	21541750
RP3-407E4.4	6	64208630	64211444
RP1-13D10.3	6	16271587	16271972
RP1-13D10.4	6	16279816	16280241
AE000660.1-1	14	21535765	21536247
AE000659.1-18	14	21528575	21529017
RP11-184C23.1	6	63960922	63961495
RP11-184C23.3	6	63995347	63995596
AC139712.1	2	52651269	52653169
AC068533.7-1	7	65173387	65173924
RP11-452J6.3	1	244985436	244985757
AE000659.1-17	14	21516759	21517200
RP11-557H15.1	6	134966395	134967532
RP1-72A23.1	6	89826066	89826547
AC104758.12-1	15	76019308	76023996
AL513122.7	9	123040775	123042177
AE000659.1-16	14	21503576	21504135
RP4-765A10.1	1	35588910	35589795
INTS4L1	7	64239055	64298458
AE000659.1-15	14	21479209	21479688
AE000659.1-14	14	21462154	21462667
AC007189.6	2	48995905	48997230
AE000659.1-13	14	21456273	21456771
AE000659.1-12	14	21432581	21433054
RP11-290P14.2	1	243353388	243354375
AE000659.1-11	14	21425979	21426520
AL356750.16-2	13	29768284	29768872
RP11-478H16.1	1	234515899	234516883
AE000659.1-10	14	21406883	21407386
RP11-2J18.1	6	157339120	157339895
AL356750.16-1	13	29753902	29754006
AC080091.1	2	51591700	51592125
AE000659.1-9	14	21390575	21391023
AE000659.1-8	14	21384784	21385243
AE000659.1-7	14	21379262	21379796
AE000659.1-6	14	21363512	21364079
AE000659.1-5	14	21349514	21349989
RP11-323I14__A.1	6	56249286	56249553
ADH5P3	1	238400078	238401214
AE000659.1-4	14	21335431	21335898
AE000659.1-3	14	21321050	21321560
AE000659.1-2	14	21306633	21307160
AE000659.1-1	14	21287314	21287829
AE000658.1-7	14	21274341	21275104
AE000658.1-6	14	21261976	21262408
AE000658.1-5	14	21250394	21250906
AE000658.1-4	14	21208074	21208975
RP11-182B22.2	1	235049557	235050436
AE000658.1-3	14	21181033	21181646
AE000658.1-2	14	21159897	21160560
