4	115963216	4	115963890	DIST	54
18	10420990	18	10421619	DIST	60
5	177599046	5	177599620	DIST	57
1	65681916	1	65682612	DIST	66
9	109073160	9	109075560	DIST	63
12	117603352	12	117603940	DIST	63
1	21695314	1	21700852	DIST	44
22	23725807	22	23726510	DIST	56
14	48400866	14	48403864	DIST	63
2	40300281	2	40300838	DIST	66
4	184800221	4	184800797	DIST	63
13	100692075	13	100694781	DIST	56
16	26515469	16	26516269	DIST	60
18	72475895	18	72477094	DIST	63
6	8772711	6	8773362	DIST	45
6	51307233	6	51308254	DIST	63
9	109057846	9	109060832	DIST	66
7	107251181	7	107252263	DIST	66
12	97479474	12	97483497	DIST	60
7	141947866	7	141951511	DIST	63
7	141844970	7	141882097	RF	63
6	32732647	6	32734019	DIST	46
7	28540579	7	28541849	DIST	63
12	8908027	12	8909454	DIST	63
17	58932236	17	58932861	DIST	63
21	26295595	21	26296537	FF	60
21	46427724	21	46428462	DIST	57
12	129832028	12	129832642	DIST	60
13	48790270	13	48790811	DIST	60
2	119369661	2	119376089	DIST	63
6	32622640	6	32624358	DIST	44
9	15384510	9	15385269	DIST	57
7	100845553	7	100847076	DIST	63
5	104994647	5	104995396	DIST	63
1	158950557	1	158951194	DIST	57
6	42337829	6	42338387	DIST	63
8	135041634	18	55222068	DIST	66
12	105142752	12	105143287	DIST	54
11	132515751	11	132516294	DIST	60
8	82408894	8	82409434	DIST	66
18	62370273	18	62372277	DIST	66
21	36597790	21	36598451	DIST	60
20	2750952	20	2754624	DIST	64
2	235611494	2	235612081	DIST	42
2	156785280	2	156785897	DIST	55
23	112675010	23	112675592	DIST	67
10	6292480	10	6293217	DIST	37
17	8187085	17	8188889	DIST	61
23	830036	23	831214	DIST	64
4	95737603	7	46871367	DIST	63
4	2367327	4	2368359	DIST	48
5	25813041	5	25813782	DIST	57
3	4041682	3	4044703	DIST	58
9	132372783	9	132377474	DIST	61
15	64118864	15	64119465	DIST	51
8	50171638	8	50172194	DIST	60
11	26636281	11	26636823	DIST	63
3	83039689	3	83040303	DIST	44
12	130382932	12	130681065	RR	42
4	187590073	4	187594242	DIST	42
6	168964739	6	168965409	DIST	60
1	2380447	1	2381069	DIST	44
12	130318269	12	130452968	FF	54
13	22406113	13	23828032	RF	63
20	1768178	20	1768784	DIST	57
12	130417313	12	130417916	DIST	41
5	176320158	5	176323157	DIST	63
4	63603074	4	63734420	RF	63
21	29074312	21	29074911	DIST	60
16	22955083	16	22957255	DIST	63
10	6209196	10	6209805	DIST	63
2	230585148	2	230588072	DIST	60
13	110495027	13	110495587	DIST	60
15	83262774	15	83263351	DIST	46
19	3479303	19	3479906	DIST	57
1	86171563	9	99714985	DIST	63
3	198241389	3	198241967	DIST	57
23	40389817	23	40390573	DIST	66
22	48186755	22	48187728	DIST	63
6	29922893	6	29923571	DIST	63
12	111635023	12	111635562	DIST	57
13	53568222	13	53577016	DIST	60
6	33691104	6	33694170	DIST	64
2	34860537	2	34861555	DIST	64
2	28207082	2	28207823	DIST	64
18	75600457	18	75601221	DIST	58
2	223748269	9	108466606	DIST	64
16	76689571	16	76708921	DIST	61
4	189196038	4	189196587	DIST	64
18	57742409	18	57743018	DIST	61
1	244233842	1	244234379	DIST	45
23	154524416	23	154840868	RF	50
23	77007959	23	77010797	DIST	58
15	53005464	15	53012098	DIST	57
4	122453811	4	122454402	DIST	63
8	15334021	13	73211980	DIST	57
19	20594293	19	20674940	RR	47
7	2175775	7	2176362	DIST	42
15	60734687	15	60735219	DIST	63
1	81177153	1	81183782	DIST	45
9	130451685	9	130454022	DIST	54
20	13108552	20	13112333	DIST	63
8	25122468	8	25126880	DIST	51
11	114336718	11	114337323	DIST	57
2	120133604	2	120135332	DIST	57
3	161884921	3	161885540	DIST	63
23	131220863	23	131221887	FF	60
18	73810377	18	73810992	DIST	40
22	21808335	22	21809895	DIST	57
17	71053890	17	71054534	DIST	38
3	34507084	3	34507658	DIST	63
17	19125209	18	27800994	DIST	46
8	131919703	8	131922113	DIST	60
22	43349941	22	43350522	DIST	60
10	4859319	10	4859923	DIST	64
2	184255135	2	184255683	DIST	47
16	21501845	16	22617888	FF	43
1	24275455	1	24276203	DIST	58
9	10394230	9	10395211	DIST	58
2	235675374	2	235675982	DIST	61
8	57462441	8	57462978	DIST	43
14	94910844	14	94911508	DIST	63
1	221271127	1	221271660	DIST	60
6	88342227	6	88343129	DIST	64
6	149362277	6	149362858	DIST	61
1	91397284	1	91397991	DIST	60
1	67780421	1	67781697	DIST	60
13	94529097	13	94530080	RF	39
7	156110474	9	138812983	DIST	36
1	715136	1	222268778	RF	63
5	169530100	5	169531058	FF	63
21	45624444	21	45625005	DIST	60
3	195865146	3	195865967	DIST	60
20	51891214	20	51891826	DIST	60
6	64724848	6	64726602	DIST	63
3	187111447	3	187191472	RF	38
22	44361553	22	44362090	DIST	51
4	133333047	4	133333811	DIST	48
3	186434719	3	186435252	DIST	63
4	61012526	4	61016049	DIST	45
13	44903125	13	44903908	DIST	60
17	9005519	17	9006066	DIST	57
16	26957443	16	26957987	DIST	57
19	21542391	19	21543788	DIST	60
9	33884468	12	63102475	DIST	40
1	113600803	1	113601720	DIST	63
6	1215361	6	1216018	DIST	63
6	57586064	6	57587193	DIST	47
2	187144990	2	187145592	DIST	58
2	177923464	2	177924325	DIST	47
5	138762285	5	138763009	DIST	64
15	89782411	15	89790520	DIST	38
18	12493499	18	12494632	DIST	64
13	91076856	13	91077608	DIST	61
18	75410758	18	75413333	DIST	55
8	144373041	8	144373603	DIST	55
5	173477291	5	173477864	DIST	61
3	8300304	3	8301908	DIST	58
13	36946179	13	36947445	DIST	64
8	1396614	8	1398198	DIST	54
8	1178027	8	1178864	DIST	53
3	26425650	3	26427391	DIST	45
6	16373704	6	16374243	DIST	43
17	971335	17	971876	DIST	63
3	137503576	3	137509169	DIST	63
17	19512430	17	19513262	DIST	54
17	1009110	17	1009867	DIST	63
8	1152743	8	1153390	DIST	63
10	134954631	10	134955993	DIST	54
18	8623864	18	8624426	DIST	48
11	113938258	11	130735801	DIST	47
22	17256745	22	22158167	DIST	60
11	22964226	11	22964831	DIST	57
6	83732431	6	83733150	DIST	63
16	56282669	16	56285482	DIST	58
13	41951101	13	41952152	DIST	64
2	200020664	2	200021303	DIST	64
13	101684290	13	101684895	DIST	45
6	24056683	6	24057714	DIST	51
8	52893750	16	33848141	DIST	47
3	139252001	3	139252646	DIST	43
3	114600866	3	114601426	DIST	67
3	75856567	3	75857140	DIST	64
8	145831981	8	145832520	DIST	61
5	176810784	5	176811439	DIST	41
19	60013821	19	60064497	DIST	64
7	26475508	7	26476199	DIST	61
4	107657068	4	107658300	DIST	58
3	119763863	3	119764522	DIST	64
1	186805895	1	186807089	DIST	64
8	83432198	8	83458492	DIST	58
4	1495532	4	1497145	DIST	58
7	76464618	7	76465211	RF	43
5	32038351	7	157275573	DIST	52
16	874507	16	875072	DIST	67
1	53366257	1	53367549	DIST	56
16	24033775	16	24034401	DIST	64
15	96883214	15	96883774	DIST	61
21	44666983	21	44667580	DIST	58
6	31300250	6	31606740	DIST	43
4	117587200	4	117588314	DIST	64
9	135143855	9	135144389	DIST	43
13	29867862	13	29868399	DIST	64
12	3176994	12	3178484	DIST	61
12	129697715	12	129699953	DIST	36
12	13832718	12	13833257	DIST	51
6	14853086	6	14853901	DIST	60
10	3147293	10	3147827	DIST	43
4	33523332	4	33524816	DIST	63
2	172712103	2	172715756	DIST	39
6	169360645	6	169361781	DIST	39
3	32781488	3	32783230	DIST	64
2	121397110	2	121397650	DIST	45
9	70927541	9	70933177	DIST	63
3	177988576	3	177989142	DIST	60
7	26214594	15	38641538	DIST	53
6	129778362	6	129779083	DIST	63
2	241115399	2	241115944	DIST	41
15	21263665	15	21268502	DIST	63
16	64971158	16	64971778	DIST	35
7	154022610	7	154030901	DIST	63
4	39911437	4	39913820	RR	60
4	39911154	4	39913270	FF	57
22	21350866	22	21372918	DIST	60
8	2727095	8	2727643	DIST	57
7	81627035	10	60572685	DIST	45
12	129141026	12	129141601	DIST	60
4	123215956	22	29932631	DIST	63
13	40828297	13	40828829	DIST	46
12	119885911	12	119886605	DIST	57
18	72307882	18	72308478	DIST	63
12	69819271	12	69819831	FF	60
20	43968741	20	43969605	DIST	41
1	20804312	1	20805418	DIST	60
6	108720606	6	108721389	DIST	48
15	98906383	23	3533532	DIST	56
7	110323657	7	110324250	DIST	46
6	57654078	6	57654640	DIST	44
23	138414030	23	138414582	DIST	42
23	39520469	23	39521137	DIST	60
7	31281906	7	31285732	DIST	60
4	166080917	4	166088730	RR	63
9	38233633	15	61557274	DIST	63
11	70957539	11	70968109	FF	54
1	69579466	1	69580165	DIST	39
19	16125556	19	16126094	DIST	57
23	5738782	23	5740682	FF	54
23	70057726	23	70058428	DIST	66
4	131830268	4	131830857	DIST	63
6	107414783	8	105300931	DIST	60
12	39150922	12	39151456	DIST	63
1	77604822	1	77606301	FF	63
7	64050529	7	64051604	DIST	55
11	16543675	11	16544220	DIST	48
4	41718397	4	41718992	DIST	63
8	2525062	8	2543957	RF	44
17	75943553	17	75944353	DIST	57
22	36235493	22	36236043	DIST	60
5	31713093	5	31713872	DIST	63
5	169530114	5	169531648	RR	45
6	32547450	6	32603782	RF	51
22	47253675	22	47254218	DIST	47
8	52892992	11	38769129	DIST	67
3	196942817	3	196956950	DIST	58
20	51769035	20	51770032	DIST	39
10	106840891	10	106841581	DIST	51
8	16866017	8	16866812	DIST	60
3	187111432	3	187192340	DIST	45
2	233040709	2	233041850	DIST	63
5	1098811	5	1101316	DIST	60
17	69809344	17	69809972	DIST	51
23	3361738	24	7491183	DIST	36
8	280414	8	281379	DIST	54
2	170349590	2	170352447	DIST	63
2	116694674	2	116698437	FF	57
5	179052845	5	179053411	DIST	51
1	111888761	1	111889365	DIST	57
18	75466799	18	75467393	DIST	63
1	109296540	3	111895815	DIST	60
20	2969634	20	2970378	DIST	45
7	147693672	7	147694450	DIST	36
22	21571617	22	21577107	DIST	42
10	97196981	10	97198381	DIST	57
3	196821174	3	196821744	DIST	63
3	11931350	3	12888497	RF	63
8	20987647	8	20988458	DIST	66
8	66473704	8	66474256	DIST	63
8	102367745	10	77855236	DIST	63
10	84227680	10	84228539	DIST	48
8	1172077	8	1172612	DIST	63
2	53752034	2	53752601	DIST	63
23	524259	23	524850	DIST	54
21	45881839	21	45882389	DIST	63
6	38647540	18	46096426	DIST	38
7	1272144	7	1272829	RF	42
1	82898457	1	82900498	DIST	63
23	51380989	23	51381580	DIST	54
10	107877738	10	107878287	DIST	54
1	17548408	1	17550290	DIST	60
5	75709080	6	34849251	DIST	40
2	48635146	2	48638572	DIST	66
6	102390118	8	107626159	DIST	42
23	144122722	23	144938605	RR	45
15	66770410	15	66771081	DIST	60
4	28030443	4	28031225	DIST	63
2	239453973	2	239454504	DIST	47
15	21236821	20	36708040	DIST	39
4	101712290	4	101712830	DIST	63
16	32439631	16	32441612	DIST	48
7	47869961	10	26031052	DIST	44
22	21359746	22	21419968	RF	57
4	25105841	4	25106586	DIST	63
22	37799119	22	37799838	DIST	57
2	106245768	2	106252552	DIST	63
7	26103472	7	26112333	DIST	60
10	135032756	10	135033308	DIST	40
5	133162207	5	133164404	DIST	63
2	212743993	5	11285872	DIST	44
20	60800428	20	60800998	DIST	57
3	53286997	3	53290746	DIST	63
3	59467846	3	59468387	DIST	63
8	40588832	8	40589892	DIST	47
2	132746741	3	176705122	DIST	46
20	60381815	20	60382392	DIST	51
12	2674592	12	2722400	RF	63
13	24473934	13	25548109	RR	45
17	3717753	17	3718421	DIST	57
19	15647463	19	15749431	RR	41
16	4709751	16	4712587	DIST	60
1	245066605	10	30232413	DIST	41
6	97266727	6	97267311	DIST	51
7	157722054	7	157723475	DIST	36
23	154686250	23	154867240	DIST	60
2	67986983	2	67987587	DIST	60
1	86171380	9	99715581	DIST	44
10	19070086	10	19070672	DIST	63
11	18920266	11	18942976	DIST	42
9	109577079	9	109580589	DIST	63
20	8944173	20	8944754	DIST	63
6	168220587	6	168221127	DIST	44
22	48102804	22	48103359	DIST	60
10	27263852	10	27268171	DIST	54
7	8430036	7	8432453	DIST	63
1	1609461	1	1662846	DIST	60
6	166687196	6	166687746	DIST	60
14	104612294	14	104612878	DIST	38
20	18539111	20	18543843	FF	63
17	19125206	18	27800174	DIST	44
2	3224949	2	3225504	DIST	45
19	15643115	19	15753366	FF	39
16	75096343	16	75101653	DIST	60
22	47632855	22	47633416	DIST	60
16	739275	16	740012	DIST	60
5	141439237	5	141439921	DIST	45
22	44393122	22	46365308	RR	60
11	124334917	11	124335458	DIST	61
13	110502198	13	110503011	DIST	39
20	62236845	20	62237442	DIST	55
2	221938369	2	221939059	DIST	63
11	88603894	11	88607701	DIST	46
3	181136662	3	181137535	DIST	47
22	22525906	22	22528870	DIST	61
23	1410103	23	1413117	RF	57
5	173881536	5	173882495	DIST	43
8	144493324	8	144493894	DIST	45
9	77188227	9	77188778	DIST	41
10	132977674	10	132978491	DIST	51
11	116696108	11	116696690	DIST	54
5	10326184	5	10328451	DIST	48
23	146366697	23	146367243	DIST	63
9	861290	9	861851	DIST	57
19	9672878	19	9673531	DIST	60
6	168434147	6	168434708	DIST	63
10	5413651	15	77171336	DIST	45
1	10969600	1	10970240	DIST	43
4	186678456	4	186681336	DIST	60
15	99076658	15	99078105	DIST	54
9	135537323	9	135537857	DIST	60
17	36832954	17	36848938	RF	41
18	75770352	18	75771556	DIST	60
3	11183113	3	11183653	DIST	63
2	41826476	2	41829592	DIST	63
19	33902893	19	33903440	DIST	60
8	59238256	8	59238790	DIST	63
19	35080478	19	35085152	DIST	63
18	57857849	18	57858530	DIST	46
15	22667837	15	22670004	DIST	63
11	133656596	11	133719262	RF	60
18	40140469	18	40141039	DIST	42
17	83609	17	84215	DIST	42
2	235616664	2	235617209	DIST	66
16	76625578	16	76626201	DIST	57
2	96114362	2	96114913	DIST	57
4	188372523	4	188373188	DIST	41
1	11605298	1	11606031	DIST	45
2	125482787	2	125484825	DIST	60
7	22168940	7	22169501	DIST	63
3	99357150	3	99414273	DIST	60
7	100392212	7	100392762	DIST	37
8	143513112	8	143513894	DIST	60
2	34819151	2	34821098	DIST	58
1	53367605	1	53368523	DIST	58
8	1067864	8	1068405	DIST	41
4	130811706	4	130812292	DIST	61
1	235838827	1	235839428	DIST	61
3	109309498	5	19449148	DIST	45
6	102921649	6	102922667	DIST	60
1	155465486	1	155700715	RR	63
2	158502226	2	158502783	DIST	57
7	1151559	7	1154601	DIST	55
16	10766041	16	10766601	DIST	60
7	125832809	7	125838791	DIST	63
4	159157497	4	159158053	DIST	64
20	59898289	20	59899073	DIST	43
5	150658486	5	150659050	RF	63
20	41914412	20	41917334	DIST	51
6	4199692	6	4200423	DIST	63
5	178360751	5	178361304	DIST	57
19	39872877	19	39931638	DIST	41
4	130626859	4	130627422	DIST	63
6	161603722	6	161604254	DIST	60
2	227389439	2	227390035	DIST	63
11	1850256	11	1850794	DIST	37
17	13101621	17	13102339	DIST	54
20	61661012	20	61661710	DIST	38
15	73411609	15	76027145	FF	46
9	6690186	9	6700734	DIST	60
12	39185057	12	39191350	DIST	42
11	9279948	11	9281391	DIST	60
1	195766972	1	195770138	DIST	60
8	53863210	8	53864296	DIST	63
7	151912537	7	151915577	DIST	63
2	236952606	2	236953268	DIST	60
4	103548304	4	103551315	DIST	45
4	4619178	5	130360066	DIST	61
20	23843039	20	23883160	DIST	64
4	34822947	4	34828756	DIST	64
5	28823673	5	28999213	DIST	61
7	154085030	7	154086959	DIST	61
7	104272407	7	104399410	RF	67
11	34794430	11	34794981	DIST	67
6	134758888	6	134759470	DIST	64
1	206047492	1	206081491	DIST	60
17	12779134	17	12780340	RR	45
2	68768117	5	64503617	DIST	61
3	188085841	18	45579424	DIST	37
13	35869884	13	35870420	DIST	64
8	146163321	8	146164069	DIST	45
6	166616349	6	166616973	DIST	55
12	1640429	12	1640963	DIST	61
6	66651736	6	66652970	DIST	39
1	88745399	17	29088070	DIST	66
18	74727253	18	74727800	DIST	57
2	1493783	2	1494336	DIST	52
18	48716315	18	48717216	DIST	63
3	149089291	3	149090287	DIST	45
15	98459836	15	98460384	DIST	55
1	53366642	1	53368426	DIST	54
19	58920136	19	58931942	DIST	41
21	26942928	21	26943616	RR	60
2	41905894	4	66096693	DIST	63
3	112756899	8	128603251	DIST	60
3	44716372	3	44717301	RR	57
1	30511052	1	30512778	DIST	54
6	169647370	6	169647904	DIST	63
9	71085112	9	71086676	DIST	54
5	115158108	5	115158897	DIST	63
1	40880748	1	40881295	DIST	57
16	2111369	16	15142183	DIST	41
4	166080009	4	166088789	FF	63
11	1919308	11	1919910	DIST	44
19	43035198	19	43036893	RR	60
3	160739504	3	160740447	DIST	66
6	150125126	6	150126130	DIST	63
12	83116890	12	83120227	DIST	60
8	835733	8	836266	DIST	63
17	6362843	17	6363445	DIST	51
7	152205286	7	152390982	FF	63
22	21404476	22	21429642	DIST	63
17	685364	17	686172	DIST	63
2	5126517	2	5127227	DIST	41
12	16310991	12	16312588	DIST	49
12	33744138	12	33744699	DIST	61
16	919756	16	920316	DIST	45
18	53328075	18	53329136	DIST	61
20	48350870	20	48351417	DIST	64
1	91770649	3	52264673	DIST	64
6	1386449	6	1386990	DIST	61
9	112503493	9	112504137	DIST	58
1	60833031	1	60835061	DIST	61
17	75610251	17	75613020	RF	52
19	12360851	19	12400002	RF	61
17	69904293	17	69904854	DIST	61
8	134686231	11	110734753	DIST	44
14	39167922	14	39170145	DIST	47
9	36464019	9	36465264	DIST	58
8	16590735	8	16591272	DIST	61
19	57775716	19	57776275	DIST	54
7	81793773	7	81794496	DIST	64
2	76627014	2	76629332	DIST	63
12	10704155	12	10704773	DIST	45
18	64530372	18	64534134	DIST	63
9	6700688	9	6701280	DIST	60
11	29924060	11	29925354	DIST	67
9	139116661	9	139117206	RF	47
3	80739973	3	80740539	DIST	64
13	104218567	13	104219125	DIST	47
4	162482800	4	162483339	DIST	67
4	83717684	8	59497170	DIST	61
2	18866012	2	18866951	DIST	49
11	57923375	11	57924971	DIST	61
4	96619733	4	96620548	DIST	55
6	2550240	6	2550791	DIST	61
5	77923938	5	77924480	DIST	67
1	241343135	4	119708315	DIST	64
7	67766962	7	67767534	DIST	47
2	223468323	2	223471228	DIST	64
2	107930620	3	49232072	DIST	61
4	123630647	4	123632038	DIST	64
2	69978394	2	69979355	DIST	64
4	88702838	4	88705681	DIST	64
11	69367395	11	69368153	DIST	55
3	164028246	3	164030552	RR	43
12	24351336	12	24352038	DIST	64
2	206553063	2	206553604	DIST	64
9	130266545	9	130267158	DIST	52
16	51639442	16	84435777	RR	42
18	37118646	18	37122643	DIST	67
18	75269698	18	75270258	DIST	52
12	30809158	12	30810072	DIST	64
2	153705545	17	71888970	DIST	64
18	37165545	18	37166161	DIST	64
4	146658227	4	146660344	DIST	58
6	3580088	6	3580694	DIST	64
6	131459313	6	131460698	DIST	52
3	78862025	3	78862730	DIST	64
10	110026836	10	110027470	DIST	43
12	54825699	12	54826236	DIST	39
14	62691195	14	62691917	DIST	67
7	154240016	7	154240552	DIST	61
7	54382770	7	54383570	DIST	64
6	26851605	6	26853292	DIST	50
1	241849086	1	241850497	DIST	67
1	210537550	1	210539470	DIST	61
2	60095477	22	30369329	DIST	45
2	208741822	17	19935908	DIST	64
4	61621650	4	61625123	DIST	64
1	74527700	1	74528254	DIST	64
13	41845391	13	41848218	DIST	64
